record_id,query_id,source_query_id,source_task_type,query_text,query_type,physical_target_text,affective_target_text,instruction_text,display_order,pano_id,best_yaw,yaw,lng,lat,image_path,image_file_name,web_path,copy_status,source_final_csv,review_id,mode,dedupe_key,copied_image_path,methods_present,num_methods_present,m1_clip_rank,m1_clip_score,m1_clip_source_csv,m2_finetuned_clip_rank,m2_finetuned_clip_score,m2_finetuned_clip_source_csv,b1_siglip_rank,b1_siglip_score,b1_siglip_source_csv,m3_qwen_rerank_rank,m3_qwen_rerank_score,m3_qwen_rerank_source_csv,placeseek_physical_m5_rank,placeseek_physical_m5_score,placeseek_physical_m5_source_csv,placeseek_physical_affective_m5_rank,placeseek_physical_affective_m5_score,placeseek_physical_affective_m5_source_csv,human_physical_label,human_affective_label,human_overall_label,notes,best_view_path,best_method_rank,placeseek_affective_only_rank,placeseek_affective_only_score,placeseek_affective_only_source_csv
A1_0001,A1,,,I want to find a walkable street surrounded by vintage-style historic buildings.,affective_heavy,sidewalk; low traffic; vintage building facade; street in human scale; not avenues,walkable; vintage-style,,584,jKDSI6KxQMyDYatAHXnvww,180,180,9.1807378,45.4615741,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\jKDSI6KxQMyDYatAHXnvww_180.jpg,A1_0001.jpg,images/A1_0001.jpg,copied,,A1_0001,m5,jkdsi6kxqmydyatahxnvww::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\A1_m5_physical_affective\images\A1_0001.jpg,m1_clip,1,1,0.23583984,D:\AAG\Milano_SVI\lang2img\0_M1_CLIP\M1_Results\A1\a1_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\jKDSI6KxQMyDYatAHXnvww_180.jpg,,,,
P2_0041,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,519,PEkl2kIda-oTSnvyFs8BXg,0,0,9.229985624,45.48001575,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\PEkl2kIda-oTSnvyFs8BXg_000.jpg,P2_0041.jpg,images/P2_0041.jpg,copied,,P2_0041,m5,pekl2kida-otsnvyfs8bxg::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0041.jpg,b1_siglip,1,,,,,,,8,0.24157715,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\PEkl2kIda-oTSnvyFs8BXg_000.jpg,,,,
P2_0042,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,572,J6f1aJoAeeMg4vRde8ZhHQ,0,0,9.127543685,45.46448184,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\J6f1aJoAeeMg4vRde8ZhHQ_000.jpg,P2_0042.jpg,images/P2_0042.jpg,copied,,P2_0042,m5,j6f1ajoaeemg4vrde8zhhq::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0042.jpg,b1_siglip,1,,,,,,,9,0.24121094,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\J6f1aJoAeeMg4vRde8ZhHQ_000.jpg,,,,
P2_0043,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,515,68_QECPt8lmv-Ekowo2NLQ,180,180,9.127726742,45.46386502,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\68_QECPt8lmv-Ekowo2NLQ_180.jpg,P2_0043.jpg,images/P2_0043.jpg,copied,,P2_0043,m5,68_qecpt8lmv-ekowo2nlq::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0043.jpg,b1_siglip,1,,,,,,,10,0.23999023,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\68_QECPt8lmv-Ekowo2NLQ_180.jpg,,,,
P2_0044,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,547,sJuW7SUsdMVWoi7Ox_zdpA,180,180,9.2299819,45.4803348,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\sJuW7SUsdMVWoi7Ox_zdpA_180.jpg,P2_0044.jpg,images/P2_0044.jpg,copied,,P2_0044,m5,sjuw7susdmvwoi7ox_zdpa::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0044.jpg,b1_siglip,1,,,,,,,11,0.23950195,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\sJuW7SUsdMVWoi7Ox_zdpA_180.jpg,,,,
P2_0045,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,322,hTRnHnc23XOy3Rta-IsH4A,0,0,9.229969341,45.48167933,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\hTRnHnc23XOy3Rta-IsH4A_000.jpg,P2_0045.jpg,images/P2_0045.jpg,copied,,P2_0045,m5,htrnhnc23xoy3rta-ish4a::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0045.jpg,b1_siglip,1,,,,,,,12,0.23840332,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\hTRnHnc23XOy3Rta-IsH4A_000.jpg,,,,
P2_0046,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,79,Q_Boct40YqkTRm-YJUZ9zw,270,270,9.1624851,45.455129,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Q_Boct40YqkTRm-YJUZ9zw_270.jpg,P2_0046.jpg,images/P2_0046.jpg,copied,,P2_0046,m5,q_boct40yqktrm-yjuz9zw::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0046.jpg,b1_siglip,1,,,,,,,13,0.23828125,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Q_Boct40YqkTRm-YJUZ9zw_270.jpg,,,,
P2_0047,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,57,7u0J7hW86hW7f81vhqYfIw,180,180,9.2298571,45.4898753,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\7u0J7hW86hW7f81vhqYfIw_180.jpg,P2_0047.jpg,images/P2_0047.jpg,copied,,P2_0047,m5,7u0j7hw86hw7f81vhqyfiw::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0047.jpg,b1_siglip,1,,,,,,,14,0.2376709,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\7u0J7hW86hW7f81vhqYfIw_180.jpg,,,,
P2_0048,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,441,VNBn2KscmNXTZCqjO3zy8A,180,180,9.2299752,45.4810495,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\VNBn2KscmNXTZCqjO3zy8A_180.jpg,P2_0048.jpg,images/P2_0048.jpg,copied,,P2_0048,m5,vnbn2kscmnxtzcqjo3zy8a::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0048.jpg,b1_siglip,1,,,,,,,15,0.23730469,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\VNBn2KscmNXTZCqjO3zy8A_180.jpg,,,,
P2_0049,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,25,_J1H_VHS-bjUJsHFFg-jHw,180,180,9.229853987,45.49050504,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\_J1H_VHS-bjUJsHFFg-jHw_180.jpg,P2_0049.jpg,images/P2_0049.jpg,copied,,P2_0049,m5,_j1h_vhs-bjujshffg-jhw::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0049.jpg,b1_siglip,1,,,,,,,16,0.23620605,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\_J1H_VHS-bjUJsHFFg-jHw_180.jpg,,,,
P2_0050,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,387,Cp6gxydeyfxxm7o2JtHhqg,180,180,9.1689438,45.4734187,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Cp6gxydeyfxxm7o2JtHhqg_180.jpg,P2_0050.jpg,images/P2_0050.jpg,copied,,P2_0050,m5,cp6gxydeyfxxm7o2jthhqg::180,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0050.jpg,b1_siglip,1,,,,,,,17,0.23547363,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Cp6gxydeyfxxm7o2JtHhqg_180.jpg,,,,
P2_0051,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,558,MgzyU3I20ItW2u287AcL5Q,0,0,9.2046589,45.4506696,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\MgzyU3I20ItW2u287AcL5Q_000.jpg,P2_0051.jpg,images/P2_0051.jpg,copied,,P2_0051,m5,mgzyu3i20itw2u287acl5q::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0051.jpg,b1_siglip,1,,,,,,,18,0.234375,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\MgzyU3I20ItW2u287AcL5Q_000.jpg,,,,
P2_0052,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,253,HFm0eWaoOQUk3yPKX09bJQ,0,0,9.169186309,45.47091939,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\HFm0eWaoOQUk3yPKX09bJQ_000.jpg,P2_0052.jpg,images/P2_0052.jpg,copied,,P2_0052,m5,hfm0ewaooquk3ypkx09bjq::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0052.jpg,b1_siglip,1,,,,,,,19,0.234375,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\HFm0eWaoOQUk3yPKX09bJQ_000.jpg,,,,
P2_0053,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,261,fPI5cnHR6jiBa0P5GtLmRg,0,0,9.170437981,45.4743863,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\fPI5cnHR6jiBa0P5GtLmRg_000.jpg,P2_0053.jpg,images/P2_0053.jpg,copied,,P2_0053,m5,fpi5cnhr6jiba0p5gtlmrg::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0053.jpg,b1_siglip,1,,,,,,,20,0.23303223,D:\AAG\Milano_SVI\lang2img\0_B1_SigLIP\B1_Results\P2\p2_candidates_baseline_q99_top2mean.csv,,,,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\fPI5cnHR6jiBa0P5GtLmRg_000.jpg,,,,
P2_0054,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,71,dS5LHh5eF4Oj5JOFirN7kw,270,270,9.2211472,45.4751541,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\dS5LHh5eF4Oj5JOFirN7kw_270.jpg,P2_0054.jpg,images/P2_0054.jpg,copied,,P2_0054,m5,ds5lhh5ef4oj5jofirn7kw::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0054.jpg,m3_qwen_rerank,1,,,,,,,,,,1,0.20239258,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\dS5LHh5eF4Oj5JOFirN7kw_270.jpg,,,,
P2_0055,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,113,lJ7dvpktjoa7UmozI5J2cg,270,270,9.218956881,45.46224687,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\lJ7dvpktjoa7UmozI5J2cg_270.jpg,P2_0055.jpg,images/P2_0055.jpg,copied,,P2_0055,m5,lj7dvpktjoa7umozi5j2cg::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0055.jpg,m3_qwen_rerank | placeseek_physical_m5 | placeseek_physical_affective_m5,3,,,,,,,,,,2,0.19433594,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,5,0.7578681143984661,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P2_m5_physical\p2_m5_physical_semantic_reranked.csv,12,0.6114462394453918,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P2_m5_physical_affective\p2_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\lJ7dvpktjoa7UmozI5J2cg_270.jpg,,,,
P2_0056,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,186,rrM35Gy_GIAzVokQ7u22NA,270,270,9.183470478,45.43860113,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\rrM35Gy_GIAzVokQ7u22NA_270.jpg,P2_0056.jpg,images/P2_0056.jpg,copied,,P2_0056,m5,rrm35gy_giazvokq7u22na::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0056.jpg,m3_qwen_rerank | placeseek_physical_m5 | placeseek_physical_affective_m5,3,,,,,,,,,,3,0.19580078,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,9,0.720695312218768,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P2_m5_physical\p2_m5_physical_semantic_reranked.csv,6,0.6669335572427967,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P2_m5_physical_affective\p2_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\rrM35Gy_GIAzVokQ7u22NA_270.jpg,,,,
P2_0057,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,205,elqG5pwU4uxHCpETZgrbiQ,270,270,9.151721328,45.45156953,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\elqG5pwU4uxHCpETZgrbiQ_270.jpg,P2_0057.jpg,images/P2_0057.jpg,copied,,P2_0057,m5,elqg5pwu4uxhcpetzgrbiq::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0057.jpg,m3_qwen_rerank | placeseek_physical_m5 | placeseek_physical_affective_m5,3,,,,,,,,,,4,0.20129395,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,4,0.7788064993965423,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P2_m5_physical\p2_m5_physical_semantic_reranked.csv,19,0.5624742342077524,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P2_m5_physical_affective\p2_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\elqG5pwU4uxHCpETZgrbiQ_270.jpg,,,,
P2_0058,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,299,c-nQ6WRRRu40EFAFVdtIYQ,270,270,9.152466655,45.48969236,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\c-nQ6WRRRu40EFAFVdtIYQ_270.jpg,P2_0058.jpg,images/P2_0058.jpg,copied,,P2_0058,m5,c-nq6wrrru40efafvdtiyq::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0058.jpg,m3_qwen_rerank | placeseek_physical_m5 | placeseek_physical_affective_m5,3,,,,,,,,,,5,0.19396973,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,14,0.6868339980533255,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P2_m5_physical\p2_m5_physical_semantic_reranked.csv,16,0.576364747404222,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P2_m5_physical_affective\p2_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\c-nQ6WRRRu40EFAFVdtIYQ_270.jpg,,,,
P2_0059,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,577,6W8QZrqdsPpwxptZO5uFHg,270,270,9.1941629,45.4943525,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\6W8QZrqdsPpwxptZO5uFHg_270.jpg,P2_0059.jpg,images/P2_0059.jpg,copied,,P2_0059,m5,6w8qzrqdsppwxptzo5ufhg::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0059.jpg,m3_qwen_rerank,1,,,,,,,,,,6,0.19226074,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\6W8QZrqdsPpwxptZO5uFHg_270.jpg,,,,
P2_0060,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,220,SqJiyIp82Ezj_AD3XpDPLg,90,90,9.211139073,45.52511595,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\SqJiyIp82Ezj_AD3XpDPLg_090.jpg,P2_0060.jpg,images/P2_0060.jpg,copied,,P2_0060,m5,sqjiyip82ezj_ad3xpdplg::90,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0060.jpg,m3_qwen_rerank,1,,,,,,,,,,7,0.20397949,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\SqJiyIp82Ezj_AD3XpDPLg_090.jpg,,,,
P2_0061,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,300,09rOePvoJTAwI46KP3XwgA,270,270,9.206614619,45.47323129,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\09rOePvoJTAwI46KP3XwgA_270.jpg,P2_0061.jpg,images/P2_0061.jpg,copied,,P2_0061,m5,09roepvojtawi46kp3xwga::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0061.jpg,m3_qwen_rerank,1,,,,,,,,,,8,0.19799805,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\09rOePvoJTAwI46KP3XwgA_270.jpg,,,,
P2_0062,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,383,OKUsuaSf4XWj1Xqk_jCO7Q,270,270,9.2363596,45.4811444,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\OKUsuaSf4XWj1Xqk_jCO7Q_270.jpg,P2_0062.jpg,images/P2_0062.jpg,copied,,P2_0062,m5,okusuasf4xwj1xqk_jco7q::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0062.jpg,m3_qwen_rerank | placeseek_physical_m5 | placeseek_physical_affective_m5,3,,,,,,,,,,9,0.19519043,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,8,0.741535022867546,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P2_m5_physical\p2_m5_physical_semantic_reranked.csv,17,0.5731620646908488,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P2_m5_physical_affective\p2_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\OKUsuaSf4XWj1Xqk_jCO7Q_270.jpg,,,,
P2_0063,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,135,7FFAUKwHj9zRiMD2OL0HTg,270,270,9.146913438,45.4501744,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\7FFAUKwHj9zRiMD2OL0HTg_270.jpg,P2_0063.jpg,images/P2_0063.jpg,copied,,P2_0063,m5,7ffaukwhj9zrimd2ol0htg::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0063.jpg,m3_qwen_rerank | placeseek_physical_m5,2,,,,,,,,,,10,0.19042969,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,16,0.6809734131750712,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P2_m5_physical\p2_m5_physical_semantic_reranked.csv,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\7FFAUKwHj9zRiMD2OL0HTg_270.jpg,,,,
P2_0064,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,276,ukzIZ48RjoeABP4rXKuMZQ,270,270,9.237562,45.4816298,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ukzIZ48RjoeABP4rXKuMZQ_270.jpg,P2_0064.jpg,images/P2_0064.jpg,copied,,P2_0064,m5,ukziz48rjoeabp4rxkumzq::270,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0064.jpg,m3_qwen_rerank | placeseek_physical_m5 | placeseek_physical_affective_m5,3,,,,,,,,,,11,0.19055176,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,12,0.7004688440299174,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Semantic\P2_m5_physical\p2_m5_physical_semantic_reranked.csv,15,0.5851807938013419,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_Affective\P2_m5_physical_affective\p2_m5_physical_affective_reranked.csv,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ukzIZ48RjoeABP4rXKuMZQ_270.jpg,,,,
P2_0065,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,288,uiPul2KlZho8ljh-1PmRTQ,0,0,9.169347619,45.45074385,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\uiPul2KlZho8ljh-1PmRTQ_000.jpg,P2_0065.jpg,images/P2_0065.jpg,copied,,P2_0065,m5,uipul2klzho8ljh-1pmrtq::0,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0065.jpg,m3_qwen_rerank,1,,,,,,,,,,12,0.19787598,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\uiPul2KlZho8ljh-1PmRTQ_000.jpg,,,,
P2_0066,P2,,,I'm looking for a tree-lined street with tram tracks running down the middle.,physical_heavy,tree-lined street; tram track,charming; pleasant,,382,aQckU2Y5O8q7sZYgk5oknQ,90,90,9.1933522,45.474209,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\aQckU2Y5O8q7sZYgk5oknQ_090.jpg,P2_0066.jpg,images/P2_0066.jpg,copied,,P2_0066,m5,aqcku2y5o8q7szygk5oknq::90,D:\AAG\Milano_SVI\lang2img\4_FindTop20\outputs_physical_affective\P2_m5_physical_affective\images\P2_0066.jpg,m3_qwen_rerank,1,,,,,,,,,,13,0.19250488,D:\AAG\Milano_SVI\lang2img\3_Rerank\Rerank_M3\M3_Results\P2\p2_m3_qwen_reranked.csv,,,,,,,,,,,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\aQckU2Y5O8q7sZYgk5oknQ_090.jpg,,,,
